ข้อมูลสถานี สถานีบ้านดอน,,,,,,,,,
หน่วยงาน สคพ.14,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
02/03/2564 7:30,7.8,3.8,626,28.8,39,0.1,0.28,0,0
02/03/2564 8:00,7.8,3.5,635,28.9,30,0.1,0.29,0,0
02/03/2564 8:30,7.8,3.2,542,29.1,20,0.1,0.24,0,0
02/03/2564 9:00,7.8,3.3,475,29.2,18,0.1,0.21,0,0
02/03/2564 9:30,8,4.9,302,29.3,15,0.1,0.13,0,0
02/03/2564 10:00,8,5.3,275,29.4,14,0.1,0.12,0,0
02/03/2564 10:30,7.9,4.8,315,29.4,14,0.1,0.13,0,0
02/03/2564 11:00,7.9,4.4,355,29.4,14,0.1,0.15,0,0
02/03/2564 11:30,7.9,4.2,368,29.4,15,0.1,0.16,0,0
02/03/2564 12:00,7.9,4.4,471,29.5,16,0.1,0.21,0,0
02/03/2564 12:30,7.9,4.5,"1,035.00",29.6,19,0.1,0.49,0,0
02/03/2564 13:00,7.8,4.2,"2,231.00",29.8,19,0.2,1.13,0,0
02/03/2564 13:30,7.7,3.8,"3,960.00",29.8,20,0.3,2.11,0,0
02/03/2564 14:00,7.7,3.9,"7,342.00",29.8,22,0.5,4.13,0,0
02/03/2564 14:30,7.7,3.9,"8,791.00",29.9,18,0.6,5.02,0,0
02/03/2564 15:00,7.7,4,"9,088.00",30,14,0.6,5.21,0,0
02/03/2564 15:30,7.8,4.4,"11,400.00",29.9,15,0.7,6.67,0,0
02/03/2564 16:00,7.8,4.5,"9,608.00",29.9,12,0.6,5.54,0,0
02/03/2564 16:30,7.8,4.7,"9,822.00",30,13,0.6,5.67,0,0
02/03/2564 17:00,7.8,5,"10,177.00",30,12,0.7,5.89,0,0
02/03/2564 17:30,7.8,4.7,"9,555.00",29.9,12,0.7,5.5,0,0
02/03/2564 18:00,7.8,4.8,"8,577.00",29.7,13,0.6,4.89,0,0
02/03/2564 18:30,7.7,4,"6,537.00",29.7,18,0.5,3.64,0,0
02/03/2564 19:00,7.7,3.7,"5,537.00",29.7,16,0.4,3.04,0,0
02/03/2564 19:30,7.8,3.8,"3,915.00",29.7,17,0.3,2.08,0,0
02/03/2564 20:00,7.8,3.9,"2,600.00",29.7,19,0.2,1.33,0,0
02/03/2564 20:30,7.8,4.1,"1,688.00",29.5,20,0.2,0.83,0,0
02/03/2564 21:00,7.8,4.1,"1,142.00",29.5,40,0.1,0.54,0,0
02/03/2564 21:30,7.8,4,955,29.4,29,0.1,0.45,0,0
02/03/2564 22:00,7.8,3.8,800,29.3,48,0.1,0.37,0,0
02/03/2564 22:30,7.8,3.7,671,29.4,23,0.1,0.3,0,0
02/03/2564 23:00,7.8,3.7,511,29.4,18,0.1,0.23,0,0
02/03/2564 23:30,7.8,3.6,480,29.5,17,0.1,0.21,0,0
03/03/2564 0:00,7.8,3.6,480,29.5,16,0.1,0.21,0,0
03/03/2564 0:30,8,5.1,320,29.4,15,0.1,0.14,0,0
03/03/2564 1:00,8,5.2,315,29.4,14,0.1,0.13,0,0
03/03/2564 1:30,8,5.1,315,29.4,15,0.1,0.13,0,0
03/03/2564 2:00,7.9,4.9,342,29.4,16,0.1,0.15,0,0
03/03/2564 2:30,7.9,4.8,360,29.4,16,0.1,0.15,0,0
03/03/2564 3:00,7.9,4.5,533,29.5,19,0.1,0.24,0,0
03/03/2564 3:30,7.9,4.3,853,29.5,18,0.1,0.4,0,0
03/03/2564 4:00,7.8,4.1,"1,071.00",29.4,19,0.1,0.51,0,0
03/03/2564 4:30,7.8,4.1,"1,146.00",29.3,17,0.1,0.55,0,0
03/03/2564 5:00,7.8,4.1,"1,360.00",29.4,18,0.1,0.66,0,0
03/03/2564 5:30,7.8,4.1,"1,164.00",29.3,20,0.1,0.55,0,0
03/03/2564 6:00,7.8,4.1,"1,004.00",29.2,20,0.1,0.47,0,0
03/03/2564 6:30,7.8,4.1,844,29.1,19,0.1,0.39,0,0
03/03/2564 7:00,7.8,4.1,733,29,19,0.1,0.34,0,0
03/03/2564 7:30,7.8,4.1,635,29,19,0.1,0.29,0,0
03/03/2564 8:00,7.9,4.2,511,29.1,19,0.1,0.23,0,0
03/03/2564 8:30,7.9,4.3,453,29.2,20,0.1,0.2,0,0
03/03/2564 9:00,7.9,4.3,413,29.3,16,0.1,0.18,0,0
03/03/2564 9:30,7.9,4.3,400,29.4,16,0.1,0.17,0,0
03/03/2564 10:00,7.9,4.6,364,29.7,15,0.1,0.16,0,0
03/03/2564 10:30,8.2,6.8,208,30.2,13,0.1,0.08,0,0
03/03/2564 11:00,8.2,6.6,231,30,15,0.1,0.1,0,0
03/03/2564 11:30,8.1,6.3,253,29.9,15,0.1,0.11,0,0
03/03/2564 12:00,8.1,6,266,29.8,15,0.1,0.11,0,0
03/03/2564 12:30,8,5.7,288,29.8,15,0.1,0.12,0,0
03/03/2564 13:00,8,5.5,320,29.9,16,0.1,0.14,0,0
03/03/2564 13:30,7.9,5,448,29.9,18,0.1,0.2,0,0
03/03/2564 14:00,7.9,4.7,680,30,19,0.1,0.31,0,0
03/03/2564 14:30,7.8,4.4,"1,831.00",30.1,21,0.2,0.91,0,0
03/03/2564 15:00,7.8,4.2,"3,902.00",30.1,21,0.1,2.07,0,0
03/03/2564 15:30,7.7,4,"6,102.00",30.1,17,0.4,3.37,0,0
03/03/2564 16:00,7.7,4,"6,360.00",30.1,15,0.4,3.53,0,0
03/03/2564 16:30,7.7,3.9,"6,502.00",30.1,15,0.4,3.62,0,0
03/03/2564 17:00,7.8,4.3,"5,764.00",30.1,15,0.4,3.17,0,0
03/03/2564 17:30,7.8,4.7,"5,213.00",30,13,0.4,2.84,0,0
03/03/2564 18:00,7.8,4.4,"5,911.00",30,16,0.4,3.26,0,0
03/03/2564 18:30,7.8,4.1,"4,368.00",30,19,0.3,2.34,0,0
03/03/2564 19:00,7.8,4.1,"2,724.00",30,18,0.2,1.4,0,0
03/03/2564 19:30,7.8,4.2,"1,604.00",30,19,0.1,0.79,0,0
03/03/2564 20:00,7.9,4.4,"1,097.00",29.8,21,0.1,0.52,0,0
03/03/2564 20:30,7.9,4.5,782,29.8,22,0.1,0.36,0,0
03/03/2564 21:00,7.9,4.7,622,29.8,21,0.1,0.28,0,0
03/03/2564 21:30,7.9,4.7,502,29.8,20,0.1,0.22,0,0
03/03/2564 22:00,7.9,4.6,537,29.7,18,0.1,0.24,0,0
03/03/2564 22:30,8,5,364,29.8,18,0.1,0.16,0,0
03/03/2564 23:00,7.9,5,360,29.8,17,0.1,0.15,0,0
03/03/2564 23:30,7.9,5,355,29.8,17,0.1,0.15,0,0
04/03/2564 0:00,7.9,5.1,337,29.8,16,0.1,0.14,0,0
04/03/2564 0:30,8,5.6,288,29.7,15,0.1,0.12,0,0
04/03/2564 1:00,8,5.5,297,29.7,17,0.1,0.13,0,0
04/03/2564 1:30,8,5.5,311,29.7,17,0.1,0.13,0,0
04/03/2564 2:00,8,5.2,360,29.7,19,0.1,0.15,0,0
04/03/2564 2:30,7.9,4.9,493,29.7,21,0.1,0.22,0,0
04/03/2564 3:00,7.8,4.6,"1,635.00",29.7,28,0.2,0.8,0,0
04/03/2564 3:30,7.8,4.3,"3,053.00",29.6,26,0.3,1.59,0,0
04/03/2564 4:00,7.8,4.1,"4,426.00",29.6,25,0.4,2.38,0,0
04/03/2564 4:30,7.8,4,"5,480.00",29.6,23,0.4,3,0,0
04/03/2564 5:00,7.8,4.2,"3,457.00",29.5,17,0.3,1.82,0,0
04/03/2564 5:30,7.8,4.1,"3,546.00",29.4,17,0.3,1.87,0,0
04/03/2564 6:00,7.8,4,"4,404.00",29.5,16,0.3,2.37,0,0
04/03/2564 6:30,7.8,4.1,"3,075.00",29.4,24,0.2,1.6,0,0
04/03/2564 7:00,7.8,4.2,"2,480.00",29.5,22,0.2,1.26,0,0
04/03/2564 7:30,7.9,4.3,"1,426.00",29.5,20,0.1,0.69,0,0
04/03/2564 8:00,7.9,4.4,"1,013.00",29.5,20,0.1,0.48,0,0
04/03/2564 8:30,7.9,4.5,737,29.6,20,0.1,0.34,0,0
04/03/2564 9:00,7.9,4.7,582,29.7,19,0.1,0.26,0,0
04/03/2564 9:30,7.9,4.9,466,29.8,19,0.1,0.2,0,0
04/03/2564 10:00,7.9,5.1,475,30,19,0.1,0.21,0,0
04/03/2564 10:30,8,5.1,346,30.1,18,0.1,0.15,0,0
04/03/2564 11:00,7.9,5,386,30.1,18,0.1,0.17,0,0
04/03/2564 11:30,8,5.4,324,30.3,17,0.1,0.14,0,0
04/03/2564 12:00,8,5.9,297,30.4,17,0.1,0.13,0,0
04/03/2564 12:30,8,5.8,302,30.3,15,0.1,0.13,0,0
04/03/2564 13:00,8,5.7,297,30.2,16,0.1,0.13,0,0
04/03/2564 13:30,8,5.4,311,30.1,15,0.1,0.13,0,0
04/03/2564 14:00,8,5.4,315,30.2,15,0.1,0.13,0,0
04/03/2564 14:30,8,5.8,368,30.3,17,0.1,0.16,0,0
04/03/2564 16:30,8,5.7,626,30.4,21,0.1,0.28,0,0
04/03/2564 17:00,8,5.6,644,30.3,20,0.1,0.29,0,0
04/03/2564 17:30,8,5.8,622,30.2,20,0.1,0.28,0,0
04/03/2564 18:00,8,5.9,653,30.2,19,0.1,0.3,0,0
04/03/2564 18:30,8,5.9,600,30.1,20,0.1,0.27,0,0
04/03/2564 19:00,8,5.7,515,30,21,0.1,0.23,0,0
04/03/2564 19:30,8,5.7,466,29.9,22,0.1,0.2,0,0
04/03/2564 20:00,8,5.5,466,29.8,24,0.1,0.2,0,0
04/03/2564 20:30,8,5.7,386,29.8,23,0.1,0.17,0,0
04/03/2564 21:00,8,5.7,315,30,21,0.1,0.13,0,0
04/03/2564 21:30,7.9,5.2,333,29.9,21,0.1,0.14,0,0
04/03/2564 22:00,7.9,4.6,346,30,20,0.1,0.15,0,0
04/03/2564 22:30,7.8,4,360,29.9,19,0.1,0.15,0,0
04/03/2564 23:00,7.9,4.6,342,29.9,18,0.1,0.15,0,0
04/03/2564 23:30,7.8,4.1,360,29.9,17,0.1,0.15,0,0
05/03/2564 0:00,8,5.3,235,29.8,14,0.1,0.1,0,0
05/03/2564 0:30,8,5.4,248,29.8,15,0.1,0.1,0,0
05/03/2564 1:00,8,5.3,248,29.8,16,0.1,0.1,0,0
05/03/2564 1:30,7.9,5.1,266,29.9,16,0.1,0.11,0,0
05/03/2564 2:00,8,5.2,275,29.9,19,0.1,0.12,0,0
05/03/2564 2:30,8,5.5,297,29.8,22,0.1,0.13,0,0
05/03/2564 3:00,8,5.6,324,29.8,23,0.1,0.14,0,0
05/03/2564 3:30,8,5.7,724,29.7,33,0.1,0.33,0,0
05/03/2564 4:00,7.9,5.4,"5,431.00",29.7,35,0.4,2.97,0,0
05/03/2564 4:30,7.9,5.1,"8,137.00",29.7,27,0.5,4.62,0,0
05/03/2564 5:00,7.9,4.9,"8,137.00",29.7,20,0.6,4.62,0,0
05/03/2564 5:30,7.9,4.8,"8,453.00",29.6,19,0.6,4.81,0,0
05/03/2564 6:00,7.9,5,"7,071.00",29.5,16,0.5,3.96,0,0
05/03/2564 6:30,7.9,5,"7,031.00",29.3,14,0.5,3.94,0,0
05/03/2564 7:00,7.8,4.7,"7,320.00",29.4,16,0.6,4.12,0,0
05/03/2564 7:30,7.9,4.9,"7,546.00",29.3,14,0.6,4.25,0,0
05/03/2564 8:00,7.9,4.9,"7,431.00",29.3,15,0.6,4.18,0,0
05/03/2564 8:30,7.9,5,"3,955.00",29.5,23,0.3,2.1,0,0
05/03/2564 9:00,8,5.2,"1,480.00",29.7,23,0.1,0.72,0,0
05/03/2564 9:30,8,5.4,880,29.8,22,0.1,0.41,0,0
05/03/2564 10:00,8,5.5,608,29.8,21,0.1,0.27,0,0
05/03/2564 10:30,8,5.5,515,30,21,0.1,0.23,0,0
05/03/2564 11:00,8,5.4,457,30.1,21,0.1,0.2,0,0
05/03/2564 11:30,8,5.3,404,30.2,21,0.1,0.18,0,0
05/03/2564 12:00,8,5.2,355,30.4,21,0.1,0.15,0,0
05/03/2564 12:30,8,5.2,337,30.4,19,0.2,0.14,0,0
05/03/2564 13:00,8,5.2,302,30.5,17,0.2,0.13,0,0
05/03/2564 13:30,8,5.7,280,30.6,16,0.1,0.12,0,0
05/03/2564 14:00,8.1,6.5,231,30.7,14,0.1,0.1,0,0
05/03/2564 14:30,8.1,6.7,235,30.7,14,0.1,0.1,0,0
05/03/2564 15:00,8.1,6.7,257,30.7,15,0.1,0.11,0,0
05/03/2564 15:30,8.1,6.6,266,30.6,15,0.1,0.11,0,0
05/03/2564 16:00,8.2,6.7,280,30.7,19,0.1,0.12,0,0
05/03/2564 16:30,8.2,7,288,30.6,19,0.1,0.12,0,0
05/03/2564 17:00,8.2,7,293,30.5,21,0.1,0.12,0,0
05/03/2564 17:30,8.2,6.8,297,30.4,22,0.1,0.13,0,0
05/03/2564 18:00,8.1,6.6,297,30.2,22,0.1,0.13,0,0
05/03/2564 18:30,8.1,6.3,302,30.1,22,0.1,0.13,0,0
05/03/2564 19:00,8,6,320,29.9,29,0.1,0.14,0,0
05/03/2564 19:30,8,5.9,302,29.8,27,0.1,0.13,0,0
05/03/2564 20:00,8,5.5,320,29.8,48,0.1,0.14,0,0
05/03/2564 20:30,7.9,5.1,311,29.9,44,0.1,0.13,0,0
05/03/2564 21:00,7.9,4.8,333,29.6,44,0.1,0.14,0,0
05/03/2564 21:30,7.8,4.2,355,29.7,29,0.1,0.15,0,0
05/03/2564 22:00,7.8,3.2,400,29.8,26,0.1,0.17,0,0
05/03/2564 22:30,7.8,3.2,391,29.7,24,0.1,0.17,0,0
05/03/2564 23:00,7.8,3,400,29.8,20,0.1,0.17,0,0
05/03/2564 23:30,7.7,2.9,400,29.8,18,0.1,0.17,0,0
06/03/2564 0:00,7.9,4.1,293,29.7,16,0.1,0.12,0,0
06/03/2564 0:30,7.9,4.3,288,29.7,15,0.1,0.12,0,0
06/03/2564 1:00,7.8,3.9,302,29.7,16,0.1,0.13,0,0
06/03/2564 1:30,7.8,3.9,297,29.7,17,0.1,0.13,0,0
06/03/2564 2:00,7.9,4.2,293,29.7,20,0.1,0.12,0,0
06/03/2564 2:30,7.9,4.7,315,29.7,22,0.1,0.13,0,0
06/03/2564 3:00,7.9,5.1,648,29.7,30,0.1,0.29,0,0
06/03/2564 3:30,7.9,5.3,"4,022.00",29.5,40,0.4,2.14,0,0
06/03/2564 4:00,7.9,5.1,"8,968.00",29.5,33,0.6,5.13,0,0
06/03/2564 4:30,7.9,4.9,"11,400.00",29.5,26,0.7,6.67,0,0
06/03/2564 5:00,7.9,5,"12,622.00",29.4,22,0.9,7.45,0,0
06/03/2564 5:30,7.9,5.1,"12,555.00",29.3,18,0.9,7.41,0,0
06/03/2564 6:00,7.9,4.9,"12,546.00",29.4,16,0.9,7.4,0,0
06/03/2564 6:30,7.9,4.8,"11,768.00",29.2,14,0.9,6.91,0,0
06/03/2564 7:00,7.9,5,"11,413.00",29,14,0.9,6.68,0,0
06/03/2564 7:30,7.9,5.2,"11,955.00",28.9,13,1,7.02,0,0
06/03/2564 8:00,7.9,5,"12,697.00",29.1,14,1,7.5,0,0
06/03/2564 8:30,7.9,5.1,"12,577.00",29.1,14,1,7.42,0,0
06/03/2564 9:00,7.8,4.7,"9,964.00",29.3,22,0.9,5.76,0,0
06/03/2564 9:30,7.9,4.8,"7,768.00",29.4,20,0.8,4.39,0,0
06/03/2564 10:00,7.9,4.8,"5,613.00",29.6,21,0.6,3.08,0,0
06/03/2564 10:30,7.9,4.9,"3,800.00",29.7,20,0.5,2.01,0,0
06/03/2564 11:00,7.9,4.9,"2,568.00",29.7,22,0.5,1.31,0,0
06/03/2564 11:30,7.9,4.9,"1,560.00",29.9,23,0.7,0.76,0,0
06/03/2564 12:00,7.9,4.9,"1,160.00",30.1,24,0.2,0.55,0,0
06/03/2564 12:30,7.9,4.9,813,30.3,26,0.1,0.38,0,0
06/03/2564 13:00,7.9,4.9,626,30.3,25,0.1,0.28,0,0
06/03/2564 13:30,7.9,4.9,493,30.5,23,0.1,0.22,0,0
06/03/2564 14:00,7.9,4.9,453,30.5,22,0.1,0.2,0,0
06/03/2564 14:30,7.9,5,413,30.6,22,0.2,0.18,0,0
06/03/2564 15:00,8,5.3,377,30.6,22,0.1,0.16,0,0
06/03/2564 15:30,8.1,5.9,320,30.6,17,0.1,0.14,0,0
06/03/2564 16:00,8.1,6.4,297,30.6,17,0.1,0.13,0,0
06/03/2564 16:30,8.2,6.7,311,30.6,20,0.1,0.13,0,0
06/03/2564 17:00,8.2,6.7,346,30.5,31,0.1,0.15,0,0
06/03/2564 17:30,8.2,6.9,257,30.3,24,0.1,0.11,0,0
06/03/2564 18:00,8.2,6.7,297,30.1,30,0.1,0.13,0,0
06/03/2564 18:30,8.1,6.2,337,30,32,0.1,0.14,0,0
06/03/2564 19:00,8,4.9,368,29.9,335,0.1,0.16,0,0
06/03/2564 19:30,8,5.4,368,29.9,80,0.1,0.16,0,0
06/03/2564 20:00,7.9,5.1,386,29.8,73,0.1,0.17,0,0
06/03/2564 20:30,7.9,4.5,400,29.6,62,0.1,0.17,0,0
06/03/2564 21:00,7.8,4.1,408,29.6,53,0.1,0.18,0,0
06/03/2564 21:30,7.8,3.5,431,29.6,96,0.1,0.19,0,0
06/03/2564 22:00,7.7,2.9,435,29.7,31,0.1,0.19,0,0
06/03/2564 22:30,7.7,2.8,435,29.6,28,0.1,0.19,0,0
06/03/2564 23:00,7.7,2.8,435,29.6,25,0.1,0.19,0,0
06/03/2564 23:30,7.9,4.8,253,29.7,22,0.1,0.11,0,0
07/03/2564 0:00,8,5.2,253,29.7,17,0.1,0.11,0,0
07/03/2564 0:30,7.9,4.8,275,29.7,18,0.1,0.12,0,0
07/03/2564 1:00,7.9,4.5,280,29.7,17,0.1,0.12,0,0
07/03/2564 1:30,7.9,4.3,293,29.7,18,0.1,0.12,0,0
07/03/2564 2:00,7.9,4.2,311,29.7,21,0.1,0.13,0,0
07/03/2564 2:30,7.9,4.2,346,29.7,23,0.1,0.15,0,0
07/03/2564 3:00,7.9,4.3,377,29.7,25,0.1,0.16,0,0
07/03/2564 3:30,7.9,4.7,942,29.6,42,0.1,0.44,0,0
07/03/2564 4:00,7.8,4.8,"5,746.00",29.4,41,0.5,3.16,0,0
07/03/2564 4:30,7.8,4.7,"9,471.00",29.4,35,0.7,5.45,0,0
07/03/2564 5:00,7.9,4.7,"10,733.00",29.3,24,0.8,6.25,0,0
07/03/2564 5:30,7.9,4.8,"11,831.00",29.3,29,0.9,6.95,0,0
07/03/2564 6:00,7.9,4.8,"12,511.00",29.2,21,1,7.38,0,0
07/03/2564 6:30,7.9,4.8,"12,915.00",29.2,19,1,7.64,0,0
07/03/2564 7:00,7.9,4.8,"12,986.00",29.2,17,1.1,7.69,0,0
07/03/2564 7:30,7.9,4.8,"12,524.00",29.1,16,1,7.39,0,0
07/03/2564 8:00,7.9,5,"12,604.00",28.9,15,1.1,7.44,0,0
07/03/2564 8:30,7.9,5.1,"13,413.00",29.1,15,1.2,7.96,0,0
07/03/2564 9:00,7.9,4.9,"14,671.00",29.1,17,1.3,8.78,0,0
07/03/2564 9:30,7.9,5,"13,968.00",29.3,14,1.2,8.32,0,0
07/03/2564 10:00,7.8,4.6,"12,248.00",29.4,26,1.2,7.21,0,0
07/03/2564 10:30,7.8,4.5,"9,888.00",29.5,26,1,5.71,0,0
07/03/2564 11:00,7.8,4.5,"8,186.00",29.6,20,0.9,4.65,0,0
07/03/2564 11:30,7.8,4.5,"5,942.00",29.7,21,0.6,3.28,0,0
07/03/2564 12:00,7.8,4.6,"4,000.00",30,21,0.5,2.13,0,0
07/03/2564 12:30,7.9,4.7,"2,488.00",30.1,21,0.3,1.27,0,0
07/03/2564 13:00,7.9,4.7,"1,720.00",30.3,23,0.3,0.85,0,0
07/03/2564 13:30,7.9,4.6,"1,275.00",30.5,24,0.2,0.61,0,0
07/03/2564 14:00,7.9,4.7,"1,071.00",30.7,24,0.3,0.51,0,0
07/03/2564 14:30,7.9,4.7,888,30.8,26,0.2,0.41,0,0
07/03/2564 15:00,7.9,4.7,777,30.9,26,0.2,0.36,0,0
07/03/2564 15:30,7.9,4.7,644,30.9,27,0.2,0.29,0,0
07/03/2564 16:00,7.9,4.7,582,30.9,26,0.1,0.26,0,0
07/03/2564 16:30,7.9,4.6,604,30.8,44,0.1,0.27,0,0
07/03/2564 17:00,7.9,4.5,555,30.6,47,0.1,0.25,0,0
07/03/2564 17:30,7.9,4.4,555,30.6,47,0.1,0.25,0,0
07/03/2564 18:00,7.9,4.4,542,30.5,46,0.1,0.24,0,0
07/03/2564 18:30,7.8,4.1,488,30.3,49,0.1,0.22,0,0
07/03/2564 19:00,7.8,3.4,497,30.1,408,0.1,0.22,0,0
07/03/2564 19:30,7.8,3.3,444,29.9,109,0.1,0.19,0,0
07/03/2564 20:00,7.8,3.4,448,29.8,75,0.1,0.2,0,0
07/03/2564 20:30,7.8,3.4,435,29.8,50,0.1,0.19,0,0
07/03/2564 21:00,7.7,3.1,426,29.8,54,0.1,0.19,0,0
07/03/2564 21:30,7.7,3,426,29.7,29,0.1,0.19,0,0
07/03/2564 22:00,7.7,2.9,435,29.8,31,0.1,0.19,0,0
07/03/2564 22:30,8,4.7,271,29.9,23,0.1,0.11,0,0
07/03/2564 23:00,8,5.2,275,29.9,19,0.1,0.12,0,0
07/03/2564 23:30,8,5.2,266,29.9,17,0.1,0.11,0,0
08/03/2564 0:00,8,5.2,248,29.9,17,0.1,0.1,0,0
08/03/2564 0:30,7.9,4.5,297,29.9,19,0.1,0.13,0,0
08/03/2564 1:00,7.9,4.2,320,29.9,19,0.1,0.14,0,0
08/03/2564 1:30,7.8,4.4,786,29.9,24,0.1,0.36,0,0
08/03/2564 2:00,7.8,4.4,"1,244.00",29.8,24,0.2,0.6,0,0
08/03/2564 2:30,7.8,4.5,"1,982.00",29.7,22,0.2,0.99,0,0
08/03/2564 3:00,7.8,4.4,"2,955.00",29.7,24,0.3,1.53,0,0
08/03/2564 3:30,7.8,4.3,"5,480.00",29.6,29,0.5,3,0,0
08/03/2564 4:00,7.8,4.3,"10,080.00",29.5,33,0.9,5.83,0,0
08/03/2564 4:30,7.9,4.4,"13,653.00",29.4,32,1.1,8.12,0,0
08/03/2564 5:00,7.9,4.5,"15,720.00",29.4,29,1.2,9.47,0,0
08/03/2564 5:30,8,4.6,"17,835.00",29.4,29,1.3,10.86,0,0
08/03/2564 6:00,8,4.7,"18,302.00",29.3,27,1.4,11.17,0,0
08/03/2564 6:30,8,4.7,"18,302.00",29.3,23,1.4,11.17,0,0
08/03/2564 7:00,8.1,4.8,"18,302.00",29.2,25,1.8,11.17,0,0
08/03/2564 7:30,8.1,4.9,"18,302.00",29.2,21,1.8,11.17,0,0
08/03/2564 8:00,8.1,4.8,"18,302.00",29.2,19,1.8,11.17,0,0
08/03/2564 8:30,8.1,4.9,"18,302.00",29.1,17,1.8,11.17,0,0
08/03/2564 9:00,8,4.9,"18,302.00",29,14,1.8,11.17,0,0
08/03/2564 9:30,8.1,5.3,"18,302.00",29.2,16,1.8,11.17,0,0
08/03/2564 10:00,8.1,5.6,"18,302.00",29.5,16,1.8,11.17,0,0
08/03/2564 10:30,8.1,5.5,"18,302.00",29.6,22,1.9,11.17,0,0
08/03/2564 11:00,8.1,5.4,"18,302.00",29.7,22,1.9,11.17,0,0
08/03/2564 11:30,8.1,5.6,"18,302.00",30,17,1.9,11.17,0,0
08/03/2564 12:00,8,5.1,"17,422.00",29.8,21,1.9,10.59,0,0
08/03/2564 12:30,7.9,4.9,"13,866.00",30,22,1.8,8.26,0,0
08/03/2564 13:00,7.9,4.9,"12,688.00",30.1,20,1.8,7.5,0,0
08/03/2564 13:30,7.9,4.9,"11,146.00",30.2,18,1.2,6.51,0,0
08/03/2564 14:00,7.9,5,"9,693.00",30.4,17,1.1,5.59,0,0
08/03/2564 14:30,7.9,5,"9,075.00",30.4,18,1.1,5.2,0,0
08/03/2564 15:00,7.8,4.8,"8,724.00",30.4,35,1.1,4.98,0,0
08/03/2564 15:30,7.8,4.9,"7,688.00",30.3,20,1,4.34,0,0
08/03/2564 16:00,7.8,5,"6,582.00",30.3,18,0.9,3.67,0,0
08/03/2564 16:30,7.9,5,"5,586.00",30.2,17,0.8,3.07,0,0
08/03/2564 17:00,7.8,4.8,"4,604.00",30,20,0.7,2.48,0,0
08/03/2564 17:30,7.8,4.4,"3,782.00",29.9,24,0.6,2,0,0
08/03/2564 18:00,7.8,4.3,"3,453.00",29.7,25,0.6,1.81,0,0
15/03/2564 13:30,7.8,4.4,"14,755.50",30.4,15.7,2.57,8.84,0,0
18/03/2564 7:30,7.8,2,377.78,26.4,10.1,0.53,0.16,0,0
11/04/2564 10:30,114.4,4.5,475,487.7,7,1.5,0.21,0,0
11/04/2564 11:30,7.8,3.7,"4,791.00",30.4,14,2.5,2.59,0,0
11/04/2564 12:00,7.8,3.9,"5,226.00",30.5,12,2.2,2.85,0,0
11/04/2564 12:30,7.8,3.8,"6,026.00",30.6,12,2.2,3.33,0,0
11/04/2564 13:00,7.9,3.8,"6,404.00",30.6,11,2.1,3.56,0,0
11/04/2564 13:30,7.9,3.8,"6,426.00",30.6,11,2,3.57,0,0
11/04/2564 14:00,7.9,4.1,"6,537.00",30.7,11,2,3.64,0,0
11/04/2564 14:30,7.9,4.6,"6,493.00",31.1,12,1.9,3.61,0,0
11/04/2564 15:00,7.9,4.4,"6,635.00",30.8,11,1.9,3.7,0,0
11/04/2564 15:30,7.9,4.4,"7,000.00",30.8,12,2,3.92,0,0
11/04/2564 16:00,7.9,4.4,"6,688.00",30.9,12,1.9,3.73,0,0
11/04/2564 16:30,7.9,3.9,"6,382.00",30.7,19,1.9,3.54,0,0
11/04/2564 17:00,7.9,3.7,"6,093.00",30.7,15,1.8,3.37,0,0
11/04/2564 17:30,7.9,3.7,"5,920.00",30.6,15,1.8,3.27,0,0
11/04/2564 18:00,7.9,3.4,"4,444.00",30.4,15,1.6,2.39,0,0
11/04/2564 18:30,7.9,3.3,"2,977.00",30.3,18,1.4,1.54,0,0
11/04/2564 19:00,7.9,3.4,"1,591.00",30.2,18,1.1,0.78,0,0
11/04/2564 19:30,8,3.4,848,30.1,19,1,0.39,0,0
11/04/2564 20:00,8,3.4,586,30.1,19,1,0.26,0,0
11/04/2564 20:30,8,3.4,431,30.1,18,0.9,0.19,0,0
11/04/2564 21:00,8,3.4,400,30.1,18,1,0.17,0,0
11/04/2564 21:30,8,3.3,413,30.1,18,1.1,0.18,0,0
11/04/2564 22:00,8,3.6,342,30,32,0.9,0.15,0,0
11/04/2564 22:30,8,3.6,431,30.1,35,1.1,0.19,0,0
11/04/2564 23:00,8,3.5,777,30.1,32,1.4,0.36,0,0
11/04/2564 23:30,7.9,3.4,"1,080.00",30.1,30,1.5,0.51,0,0
12/04/2564 0:00,7.9,3.5,"1,733.00",30.2,31,1.6,0.86,0,0
12/04/2564 0:30,7.9,3.5,"3,008.00",30.2,32,1.9,1.56,0,0
12/04/2564 1:00,7.9,3.5,"3,866.00",30.2,26,1.9,2.05,0,0
12/04/2564 1:30,7.9,3.5,"4,715.00",30.2,21,1.9,2.55,0,0
12/04/2564 2:00,7.9,3.4,"4,666.00",30.2,17,1.7,2.52,0,0
12/04/2564 2:30,7.9,3.3,"4,791.00",30.1,15,1.7,2.59,0,0
12/04/2564 3:00,7.9,3.5,"4,133.00",29.9,14,1.5,2.21,0,0
12/04/2564 3:30,7.9,3.4,"4,942.00",30.1,16,1.7,2.68,0,0
