ข้อมูลสถานี สุราษฎร์ธานี,,,,,,,,,
หน่วยงาน กรมควบคุมมลพิษ,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
13/08/2565 12:30,8.7,4.3,127.81,28.9,,,0.05,,
13/08/2565 13:00,8.7,4.3,127.81,29,,,0.05,,
13/08/2565 13:30,8.6,4.2,127.81,29,,,0.05,,
13/08/2565 14:00,8.6,4.2,127.81,29.1,,,0.05,,
13/08/2565 14:30,8.6,4.3,127.81,29.2,,,0.05,,
13/08/2565 15:00,8.6,4.2,127.81,29.2,,,0.05,,
13/08/2565 15:30,8.6,4.3,127.81,29.2,,,0.05,,
13/08/2565 16:00,8.6,4.3,127.81,29.2,,,0.05,,
13/08/2565 16:30,8.6,4.3,102.25,29.2,,,0.04,,
13/08/2565 17:00,8.6,4,127.81,29.2,,,0.05,,
13/08/2565 17:30,8.6,4.1,127.81,29.1,,,0.05,,
13/08/2565 18:00,8.6,4.2,127.81,29.1,,,0.05,,
13/08/2565 18:30,8.6,4.2,127.81,29,,,0.05,,
13/08/2565 19:00,8.6,4.3,153.37,29,,,0.06,,
13/08/2565 19:30,8.6,4.3,153.37,29,,,0.06,,
13/08/2565 20:00,8.6,4.3,127.81,29,,,0.05,,
13/08/2565 20:30,8.6,4.2,153.37,29,,,0.06,,
13/08/2565 21:00,8.6,4,127.81,29,,,0.05,,
13/08/2565 21:30,8.6,3.7,102.25,29,,,0.04,,
13/08/2565 22:00,8.6,3.7,127.81,29,,,0.05,,
13/08/2565 22:30,8.6,3.8,76.69,29,,,0.03,,
13/08/2565 23:00,8.6,3.7,102.25,29,,,0.04,,
13/08/2565 23:30,8.6,4,127.81,28.9,,,0.05,,
14/08/2565 0:00,8.6,4,153.37,29,,,0.06,,
14/08/2565 0:30,8.8,4.5,"1,891.62",29,,,0.94,,
14/08/2565 1:00,8.9,4.7,"4,320.04",29.2,,,2.32,,
14/08/2565 1:30,8.9,4.9,"3,118.61",29.2,,,1.62,,
14/08/2565 2:00,8.9,5,"2,121.68",29.2,,,1.07,,
14/08/2565 2:30,8.9,4.9,"2,198.36",29.3,,,1.11,,
14/08/2565 3:00,8.9,4.8,"2,096.11",29.2,,,1.05,,
14/08/2565 3:30,8.9,5.2,"3,067.48",29.5,,,1.59,,
14/08/2565 4:00,8.9,5.3,"6,467.28",29.7,,,3.6,,
14/08/2565 4:30,9,5.3,"6,901.84",29.6,,,3.86,,
14/08/2565 5:00,8.9,5,"5,291.41",29.3,,,2.89,,
14/08/2565 5:30,8.9,4.6,"2,505.11",29,,,1.28,,
14/08/2565 6:00,8.9,4.6,"2,044.99",28.9,,,1.03,,
14/08/2565 6:30,8.8,4.6,"1,661.55",28.9,,,0.82,,
14/08/2565 7:00,8.8,4.5,613.5,28.8,,,0.28,,
14/08/2565 7:30,8.7,4.5,409,28.7,,,0.18,,
14/08/2565 8:00,8.7,4.4,306.75,28.8,,,0.13,,
14/08/2565 8:30,8.7,4.3,230.06,28.7,,,0.09,,
14/08/2565 9:00,8.6,4.2,153.37,28.8,,,0.06,,
14/08/2565 9:30,8.6,4.2,127.81,28.8,,,0.05,,
14/08/2565 10:00,8.6,4.3,153.37,28.8,,,0.06,,
14/08/2565 10:30,8.6,4.3,127.81,28.9,,,0.05,,
14/08/2565 11:00,8.6,4.3,153.37,29,,,0.06,,
14/08/2565 11:30,8.6,4.3,127.81,29.1,,,0.05,,
14/08/2565 12:00,8.6,4.4,127.81,29.2,,,0.05,,
14/08/2565 12:30,8.6,4.2,127.81,29.2,,,0.05,,
14/08/2565 13:00,8.6,4.2,127.81,29.2,,,0.05,,
14/08/2565 13:30,8.6,4.3,127.81,29.3,,,0.05,,
14/08/2565 14:00,8.6,4.2,127.81,29.3,,,0.05,,
14/08/2565 14:30,8.6,4.3,127.81,29.2,,,0.05,,
14/08/2565 15:00,8.6,4.2,127.81,29.3,,,0.05,,
14/08/2565 15:30,8.6,4.2,102.25,29.3,,,0.04,,
14/08/2565 16:00,8.5,4.1,102.25,29.3,,,0.04,,
14/08/2565 16:30,8.6,4.2,127.81,29.3,,,0.05,,
14/08/2565 17:00,8.6,4.3,102.25,29.3,,,0.04,,
14/08/2565 17:30,8.6,4.3,102.25,29.3,,,0.04,,
14/08/2565 18:00,8.6,4.3,127.81,29.3,,,0.05,,
14/08/2565 18:30,8.6,4.3,127.81,29.3,,,0.05,,
14/08/2565 19:00,8.6,4.4,127.81,29.2,,,0.05,,
14/08/2565 19:30,8.6,4.4,153.37,29.2,,,0.06,,
14/08/2565 20:00,8.6,4.4,127.81,29.2,,,0.05,,
14/08/2565 20:30,8.6,4.4,127.81,29.2,,,0.05,,
14/08/2565 21:00,8.6,4.4,127.81,29.2,,,0.05,,
14/08/2565 21:30,8.6,4.2,102.25,29.2,,,0.04,,
14/08/2565 22:00,8.6,4.1,153.37,29.2,,,0.06,,
14/08/2565 22:30,8.6,4.2,127.81,29.2,,,0.05,,
14/08/2565 23:00,8.6,4.1,127.81,29.1,,,0.05,,
14/08/2565 23:30,8.6,4.1,127.81,29.1,,,0.05,,
15/08/2565 0:00,8.6,4,153.37,29.1,,,0.06,,
15/08/2565 0:30,8.6,4,127.81,29.1,,,0.05,,
15/08/2565 1:00,8.6,4,127.81,29.1,,,0.05,,
15/08/2565 1:30,8.7,4.1,357.87,29.2,,,0.15,,
15/08/2565 2:00,8.8,4.7,"3,195.30",29.4,,,1.67,,
15/08/2565 2:30,8.8,4.7,"1,303.68",29.2,,,0.63,,
15/08/2565 3:00,8.9,4.7,"1,431.49",29.2,,,0.69,,
15/08/2565 3:30,8.9,4.7,"2,172.80",29.2,,,1.1,,
15/08/2565 4:00,8.9,4.7,"2,453.99",29.2,,,1.25,,
15/08/2565 4:30,8.9,4.7,"3,374.23",29.3,,,1.77,,
15/08/2565 5:00,8.9,4.6,"2,019.43",29.1,,,1.01,,
15/08/2565 5:30,8.8,4.6,"1,354.81",29.1,,,0.65,,
15/08/2565 6:00,8.7,4.5,511.25,29,,,0.23,,
15/08/2565 6:30,8.7,4.5,383.44,29,,,0.17,,
15/08/2565 7:00,8.7,4.5,306.75,28.9,,,0.13,,
15/08/2565 7:30,8.7,4.3,255.62,28.9,,,0.11,,
15/08/2565 8:00,8.7,4.3,204.5,28.8,,,0.08,,
15/08/2565 8:30,8.7,4.3,178.94,28.8,,,0.07,,
15/08/2565 9:00,8.6,4.3,127.81,28.8,,,0.05,,
15/08/2565 9:30,8.7,4.3,153.37,28.9,,,0.06,,
15/08/2565 10:00,8.7,4.4,153.37,29,,,0.06,,
15/08/2565 10:30,8.6,4.3,153.37,29,,,0.06,,
15/08/2565 11:00,8.6,4.4,127.81,29.1,,,0.05,,
15/08/2565 11:30,8.6,4.4,127.81,29.1,,,0.05,,
15/08/2565 12:00,8.6,4.4,127.81,29.2,,,0.05,,
15/08/2565 12:30,8.6,4.3,127.81,29.1,,,0.05,,
15/08/2565 13:00,8.6,4.2,102.25,29,,,0.04,,
15/08/2565 13:30,8.6,4.1,102.25,28.9,,,0.04,,
15/08/2565 14:00,8.6,4.2,102.25,28.9,,,0.04,,
15/08/2565 14:30,8.6,4.2,102.25,28.8,,,0.04,,
15/08/2565 15:00,8.6,4.3,127.81,28.9,,,0.05,,
15/08/2565 15:30,8.6,4.2,102.25,28.9,,,0.04,,
15/08/2565 16:00,8.6,4.2,102.25,28.8,,,0.04,,
15/08/2565 16:30,8.6,4.1,102.25,28.7,,,0.04,,
15/08/2565 17:00,8.6,4.1,76.69,28.7,,,0.03,,
15/08/2565 17:30,8.6,4.1,76.69,28.6,,,0.03,,
15/08/2565 18:00,8.6,4.1,76.69,28.6,,,0.03,,
15/08/2565 18:30,8.6,4.3,102.25,28.7,,,0.04,,
15/08/2565 19:00,8.6,4.5,76.69,28.9,,,0.03,,
15/08/2565 19:30,8.6,4.5,102.25,28.9,,,0.04,,
15/08/2565 20:00,8.6,4.5,102.25,28.9,,,0.04,,
15/08/2565 20:30,8.7,4.6,102.25,29,,,0.04,,
15/08/2565 21:00,8.6,4.5,76.69,28.8,,,0.03,,
15/08/2565 21:30,8.7,4.4,127.81,28.9,,,0.05,,
15/08/2565 22:00,8.7,4.3,76.69,28.9,,,0.03,,
15/08/2565 22:30,8.6,4.2,153.37,28.9,,,0.06,,
15/08/2565 23:00,8.6,4,76.69,28.8,,,0.03,,
15/08/2565 23:30,8.6,4.1,127.81,28.8,,,0.05,,
16/08/2565 0:00,8.6,4.2,102.25,28.8,,,0.04,,
16/08/2565 0:30,8.6,4.2,153.37,28.8,,,0.06,,
16/08/2565 1:00,8.6,4.1,102.25,28.6,,,0.04,,
16/08/2565 1:30,8.6,4,127.81,28.5,,,0.05,,
16/08/2565 2:00,8.6,4,664.62,28.6,,,0.3,,
16/08/2565 2:30,8.9,4.5,"2,684.05",28.8,,,1.38,,
16/08/2565 3:00,8.8,4.5,945.81,28.5,,,0.44,,
16/08/2565 3:30,8.8,4.5,"1,738.24",28.7,,,0.86,,
16/08/2565 4:00,8.8,4.5,"1,584.87",28.6,,,0.78,,
16/08/2565 4:30,8.8,4.6,"2,581.80",28.7,,,1.32,,
16/08/2565 5:00,8.8,4.6,"4,805.73",28.9,,,2.6,,
16/08/2565 5:30,8.9,4.7,"3,859.92",28.7,,,2.05,,
16/08/2565 6:00,8.8,4.5,"2,377.30",28.6,,,1.21,,
16/08/2565 6:30,8.8,4.4,"1,559.30",28.5,,,0.76,,
16/08/2565 7:00,8.7,4.3,511.25,28.4,,,0.23,,
16/08/2565 7:30,8.7,4.3,281.19,28.5,,,0.12,,
16/08/2565 8:00,8.7,4.3,204.5,28.5,,,0.08,,
16/08/2565 8:30,8.6,4.2,127.81,28.5,,,0.05,,
16/08/2565 9:00,8.6,4.2,127.81,28.6,,,0.05,,
16/08/2565 9:30,8.7,4.2,178.94,28.6,,,0.07,,
16/08/2565 10:00,8.7,4.3,153.37,28.7,,,0.06,,
16/08/2565 10:30,8.7,4.4,153.37,28.8,,,0.06,,
16/08/2565 11:00,8.7,4.3,127.81,28.9,,,0.05,,
16/08/2565 11:30,8.7,4.3,153.37,29,,,0.06,,
16/08/2565 12:00,8.7,4.4,153.37,29.2,,,0.06,,
16/08/2565 12:30,8.6,4.3,127.81,29.2,,,0.05,,
16/08/2565 13:00,8.6,4.2,127.81,29.2,,,0.05,,
16/08/2565 13:30,8.7,4.1,127.81,29,,,0.05,,
16/08/2565 14:00,8.6,3.9,127.81,29,,,0.05,,
16/08/2565 14:30,8.7,4.4,153.37,29.1,,,0.06,,
16/08/2565 15:00,8.7,4,178.94,29.1,,,0.07,,
16/08/2565 15:30,8.7,4,127.81,29,,,0.05,,
16/08/2565 16:00,8.6,3.6,127.81,29,,,0.05,,
16/08/2565 16:30,8.6,3.7,127.81,28.9,,,0.05,,
16/08/2565 17:00,8.7,4.1,153.37,28.9,,,0.06,,
16/08/2565 17:30,8.7,4.2,127.81,28.9,,,0.05,,
16/08/2565 18:00,8.7,4.4,127.81,28.9,,,0.05,,
16/08/2565 18:30,8.7,4.5,102.25,28.9,,,0.04,,
16/08/2565 19:00,8.7,4.4,127.81,28.9,,,0.05,,
16/08/2565 19:30,8.7,4.5,127.81,28.9,,,0.05,,
16/08/2565 20:00,8.7,4.7,178.94,28.8,,,0.07,,
16/08/2565 20:30,8.7,4.7,127.81,28.8,,,0.05,,
16/08/2565 21:00,8.7,4.8,178.94,28.8,,,0.07,,
16/08/2565 21:30,8.7,4.7,102.25,28.9,,,0.04,,
16/08/2565 22:00,8.7,4.7,127.81,28.9,,,0.05,,
16/08/2565 22:30,8.7,4.6,102.25,28.9,,,0.04,,
16/08/2565 23:00,8.7,4.3,153.37,28.9,,,0.06,,
16/08/2565 23:30,8.7,4.2,127.81,28.9,,,0.05,,
17/08/2565 0:00,8.7,4.1,127.81,28.9,,,0.05,,
17/08/2565 0:30,8.7,4.1,127.81,28.8,,,0.05,,
17/08/2565 1:00,8.7,4.2,127.81,28.7,,,0.05,,
17/08/2565 1:30,8.7,4.2,127.81,28.6,,,0.05,,
17/08/2565 2:00,8.7,4.2,178.94,28.6,,,0.07,,
17/08/2565 2:30,8.7,4.1,153.37,28.6,,,0.06,,
17/08/2565 3:00,8.7,4.1,153.37,28.6,,,0.06,,
17/08/2565 3:30,8.7,4.1,127.81,28.5,,,0.05,,
17/08/2565 4:00,8.7,4.1,153.37,28.5,,,0.06,,
17/08/2565 4:30,8.7,4.1,127.81,28.5,,,0.05,,
17/08/2565 5:00,8.7,4.3,230.06,28.6,,,0.09,,
17/08/2565 5:30,8.7,4.3,178.94,28.6,,,0.07,,
17/08/2565 6:00,8.7,4.3,178.94,28.6,,,0.07,,
17/08/2565 6:30,8.7,4.4,178.94,28.5,,,0.07,,
17/08/2565 7:00,8.7,4.5,127.81,28.5,,,0.05,,
17/08/2565 7:30,8.7,4.5,127.81,28.6,,,0.05,,
17/08/2565 8:00,8.8,4.6,153.37,28.6,,,0.06,,
17/08/2565 8:30,8.8,4.6,127.81,28.6,,,0.05,,
17/08/2565 9:00,8.7,4.5,127.81,28.7,,,0.05,,
17/08/2565 9:30,8.7,4.5,153.37,28.7,,,0.06,,
17/08/2565 10:00,8.7,4.4,153.37,28.9,,,0.06,,
17/08/2565 10:30,8.7,3.9,153.37,28.8,,,0.06,,
17/08/2565 11:00,8.7,4,0,28.9,,,0,,
17/08/2565 11:30,9.3,7,0,26.8,,,0,,
17/08/2565 12:00,8.6,7,0,26.8,,,0,,
17/08/2565 12:30,8.7,5.9,153.37,29.3,,,0.06,,
17/08/2565 13:00,8.7,4.3,127.81,29.3,,,0.05,,
17/08/2565 13:30,8.7,4.3,127.81,29.4,,,0.05,,
17/08/2565 14:00,8.7,4.4,153.37,29.6,,,0.06,,
17/08/2565 14:30,8.7,4.6,127.81,29.5,,,0.05,,
17/08/2565 15:00,8.7,4.6,127.81,29.6,,,0.05,,
17/08/2565 15:30,8.7,4.6,153.37,29.6,,,0.06,,
17/08/2565 16:00,8.7,4.6,127.81,29.6,,,0.05,,
17/08/2565 16:30,8.8,4.7,127.81,29.6,,,0.05,,
17/08/2565 17:00,8.8,4.7,127.81,29.6,,,0.05,,
17/08/2565 17:30,8.8,4.8,153.37,29.5,,,0.06,,
17/08/2565 18:00,8.8,4.8,178.94,29.5,,,0.07,,
17/08/2565 18:30,8.8,5.1,178.94,29.6,,,0.07,,
17/08/2565 19:00,8.9,5.2,153.37,29.5,,,0.06,,
17/08/2565 19:30,8.9,5.1,178.94,29.5,,,0.07,,
17/08/2565 20:00,8.9,5,153.37,29.5,,,0.06,,
17/08/2565 20:30,8.9,5.1,178.94,29.4,,,0.07,,
17/08/2565 21:00,8.9,5.1,153.37,29.4,,,0.06,,
17/08/2565 21:30,8.8,5,178.94,29.3,,,0.07,,
17/08/2565 22:00,8.9,4.9,153.37,29.3,,,0.06,,
17/08/2565 22:30,8.8,4.7,127.81,29.3,,,0.05,,
17/08/2565 23:00,8.8,4.7,127.81,29.3,,,0.05,,
17/08/2565 23:30,8.8,4.6,127.81,29.2,,,0.05,,
18/08/2565 0:00,8.8,4.4,153.37,29.2,,,0.06,,
18/08/2565 0:30,8.8,4.2,178.94,29.2,,,0.07,,
18/08/2565 1:00,8.8,4.4,102.25,29.2,,,0.04,,
18/08/2565 1:30,8.8,4.3,127.81,29.2,,,0.05,,
18/08/2565 2:00,8.8,4.4,153.37,29.1,,,0.06,,
18/08/2565 2:30,8.8,4.5,127.81,29.1,,,0.05,,
18/08/2565 3:00,8.8,4.4,127.81,29.1,,,0.05,,
18/08/2565 3:30,8.8,4.5,178.94,29,,,0.07,,
18/08/2565 4:00,8.8,4.4,102.25,29,,,0.04,,
18/08/2565 4:30,8.8,4.5,127.81,29,,,0.05,,
18/08/2565 5:00,8.8,4.5,153.37,28.9,,,0.06,,
18/08/2565 5:30,8.8,4.5,153.37,28.9,,,0.06,,
18/08/2565 6:00,8.8,4.7,153.37,28.9,,,0.06,,
18/08/2565 6:30,8.8,4.7,102.25,28.9,,,0.04,,
18/08/2565 7:00,8.8,4.7,153.37,28.9,,,0.06,,
18/08/2565 7:30,8.8,4.7,127.81,28.9,,,0.05,,
18/08/2565 8:00,8.8,4.7,127.81,29,,,0.05,,
18/08/2565 8:30,8.8,4.6,153.37,29,,,0.06,,
18/08/2565 9:00,8.8,4.7,153.37,29,,,0.06,,
18/08/2565 9:30,8.8,4.7,127.81,29.1,,,0.05,,
18/08/2565 10:00,8.8,4.8,153.37,29.2,,,0.06,,
18/08/2565 10:30,8.8,4.9,153.37,29.4,,,0.06,,
18/08/2565 11:00,8.8,4.8,127.81,29.4,,,0.05,,
18/08/2565 11:30,8.8,4.6,153.37,29.5,,,0.06,,
18/08/2565 12:00,8.8,4.5,153.37,29.6,,,0.06,,
18/08/2565 12:30,8.8,4.3,153.37,29.4,,,0.06,,
18/08/2565 13:00,8.8,4.4,127.81,29.5,,,0.05,,
18/08/2565 13:30,8.8,4.5,153.37,29.5,,,0.06,,
18/08/2565 14:00,8.8,4.7,127.81,29.7,,,0.05,,
18/08/2565 14:30,8.8,4.9,153.37,29.7,,,0.06,,
18/08/2565 15:00,8.8,5,127.81,29.8,,,0.05,,
18/08/2565 15:30,8.8,5.1,153.37,29.9,,,0.06,,
18/08/2565 16:00,8.9,5.3,127.81,30,,,0.05,,
18/08/2565 16:30,8.9,5.3,127.81,30,,,0.05,,
18/08/2565 17:00,8.9,5.3,204.5,29.9,,,0.08,,
18/08/2565 17:30,8.9,5.4,"1,405.93",30,,,0.68,,
18/08/2565 18:00,9,6.3,306.75,29.9,,,0.13,,
18/08/2565 18:30,9,6,"1,252.56",30,,,0.6,,
18/08/2565 19:00,9,5.6,"1,150.31",30,,,0.55,,
18/08/2565 19:30,9,5.6,613.5,30,,,0.28,,
18/08/2565 20:00,9,5.6,383.44,29.9,,,0.17,,
18/08/2565 20:30,8.9,5.7,255.62,29.9,,,0.11,,
18/08/2565 21:00,8.9,5.6,204.5,29.8,,,0.08,,
18/08/2565 21:30,8.9,5.5,153.37,29.9,,,0.06,,
18/08/2565 22:00,8.9,5.4,153.37,29.8,,,0.06,,
18/08/2565 22:30,8.9,5.4,153.37,29.8,,,0.06,,
18/08/2565 23:00,8.9,5.4,153.37,29.8,,,0.06,,
18/08/2565 23:30,8.9,5.3,153.37,29.7,,,0.06,,
19/08/2565 0:00,8.9,5.2,178.94,29.7,,,0.07,,
19/08/2565 0:30,8.9,5.1,153.37,29.7,,,0.06,,
19/08/2565 1:00,8.9,5.1,127.81,29.6,,,0.05,,
19/08/2565 1:30,8.9,5.1,153.37,29.6,,,0.06,,
19/08/2565 2:00,8.8,4.8,178.94,29.6,,,0.07,,
19/08/2565 2:30,8.8,4.7,153.37,29.6,,,0.06,,
19/08/2565 3:00,8.8,4.7,153.37,29.6,,,0.06,,
19/08/2565 3:30,8.8,4.8,127.81,29.5,,,0.05,,
19/08/2565 4:00,8.8,4.7,102.25,29.5,,,0.04,,
19/08/2565 4:30,8.9,4.7,153.37,29.4,,,0.06,,
19/08/2565 5:00,8.8,4.7,178.94,29.4,,,0.07,,
19/08/2565 5:30,8.8,4.7,153.37,29.4,,,0.06,,
19/08/2565 6:00,8.8,4.8,127.81,29.4,,,0.05,,
19/08/2565 6:30,8.8,4.8,178.94,29.4,,,0.07,,
19/08/2565 7:00,8.8,4.9,153.37,29.4,,,0.06,,
19/08/2565 7:30,8.9,5.1,127.81,29.3,,,0.05,,
19/08/2565 8:00,8.9,5.1,153.37,29.3,,,0.06,,
19/08/2565 8:30,8.9,5.1,153.37,29.3,,,0.06,,
19/08/2565 9:00,8.8,4.9,127.81,29.3,,,0.05,,
19/08/2565 9:30,8.8,4.7,153.37,29.4,,,0.06,,
19/08/2565 10:00,8.8,4.7,153.37,29.4,,,0.06,,
19/08/2565 10:30,8.8,4.6,153.37,29.4,,,0.06,,
19/08/2565 11:00,8.8,4.6,153.37,29.5,,,0.06,,
19/08/2565 11:30,8.8,4.6,153.37,29.5,,,0.06,,
19/08/2565 12:00,8.8,4.7,127.81,29.7,,,0.05,,
19/08/2565 12:30,8.8,4.4,153.37,29.6,,,0.06,,
19/08/2565 13:00,8.8,4.4,153.37,29.7,,,0.06,,
19/08/2565 13:30,8.8,4.6,153.37,29.7,,,0.06,,
19/08/2565 14:00,8.8,4.8,153.37,29.8,,,0.06,,
19/08/2565 14:30,8.8,5,153.37,30,,,0.06,,
19/08/2565 15:00,8.9,5.2,153.37,30.1,,,0.06,,
19/08/2565 15:30,8.9,5.4,127.81,30.2,,,0.05,,
19/08/2565 16:00,8.9,5.5,204.5,30.1,,,0.08,,
19/08/2565 16:30,8.9,5.7,"2,044.99",30.2,,,1.03,,
19/08/2565 17:00,9.1,6.6,511.25,30.1,,,0.23,,
19/08/2565 17:30,9.1,6.6,869.12,30.1,,,0.4,,
19/08/2565 18:00,9,5.8,869.12,30.1,,,0.4,,
19/08/2565 18:30,9.1,6.2,920.25,30,,,0.43,,
19/08/2565 19:00,9.1,6.3,"1,278.12",30,,,0.61,,
19/08/2565 19:30,9,5.9,"3,067.48",30.1,,,1.59,,
19/08/2565 20:00,9,5.8,"3,246.42",30.1,,,1.7,,
19/08/2565 20:30,9.1,5.9,"2,044.99",30.1,,,1.03,,
19/08/2565 21:00,9.1,6,"1,354.81",30.1,,,0.65,,
19/08/2565 21:30,9.1,6,945.81,30.1,,,0.44,,
19/08/2565 22:00,9,5.8,511.25,29.9,,,0.23,,
19/08/2565 22:30,9,5.7,383.44,29.9,,,0.17,,
19/08/2565 23:00,9,5.6,281.19,29.9,,,0.12,,
19/08/2565 23:30,8.9,5.5,230.06,29.9,,,0.09,,
20/08/2565 0:00,8.9,5.4,204.5,29.9,,,0.08,,
20/08/2565 0:30,8.9,5.3,178.94,29.9,,,0.07,,
20/08/2565 1:00,8.9,5.2,178.94,29.8,,,0.07,,
20/08/2565 1:30,8.9,5.1,153.37,29.7,,,0.06,,
20/08/2565 2:00,8.9,5.1,127.81,29.7,,,0.05,,
20/08/2565 2:30,8.9,5.1,153.37,29.7,,,0.06,,
20/08/2565 3:00,8.9,5,178.94,29.7,,,0.07,,
20/08/2565 3:30,8.9,4.9,204.5,29.6,,,0.08,,
20/08/2565 4:00,8.9,4.9,178.94,29.5,,,0.07,,
20/08/2565 4:30,8.9,4.9,127.81,29.5,,,0.05,,
20/08/2565 5:00,8.9,5,153.37,29.5,,,0.06,,
20/08/2565 5:30,8.9,5.1,127.81,29.5,,,0.05,,
20/08/2565 6:00,8.9,5.1,153.37,29.5,,,0.06,,
20/08/2565 6:30,8.9,5,102.25,29.4,,,0.04,,
20/08/2565 7:00,8.9,4.9,178.94,29.4,,,0.07,,
20/08/2565 7:30,8.9,4.7,178.94,29.4,,,0.07,,
20/08/2565 8:00,8.8,4.5,153.37,29.4,,,0.06,,
20/08/2565 8:30,8.8,4.4,153.37,29.4,,,0.06,,
20/08/2565 9:00,8.8,4.3,127.81,29.4,,,0.05,,
20/08/2565 9:30,8.8,4.3,153.37,29.4,,,0.06,,
20/08/2565 10:00,8.8,4.4,102.25,29.4,,,0.04,,
20/08/2565 10:30,8.8,4.4,153.37,29.4,,,0.06,,
20/08/2565 11:00,8.8,4.5,127.81,29.5,,,0.05,,
20/08/2565 11:30,8.8,4.6,127.81,29.6,,,0.05,,
20/08/2565 12:00,8.8,4.3,153.37,29.5,,,0.06,,
20/08/2565 12:30,8.8,4.1,153.37,29.6,,,0.06,,
20/08/2565 13:00,8.8,4.7,153.37,29.9,,,0.06,,
20/08/2565 13:30,8.8,4.6,127.81,30,,,0.05,,
20/08/2565 14:00,8.8,4.6,153.37,29.8,,,0.06,,
20/08/2565 14:30,8.8,4.7,153.37,29.9,,,0.06,,
20/08/2565 15:00,8.9,5,127.81,30,,,0.05,,
20/08/2565 15:30,8.9,5,153.37,30,,,0.06,,
20/08/2565 16:00,8.9,5.1,178.94,30,,,0.07,,
20/08/2565 16:30,9,5.7,843.56,30,,,0.39,,
20/08/2565 17:00,9,6.1,766.87,30,,,0.35,,
20/08/2565 17:30,9.1,6.1,945.81,30,,,0.44,,
20/08/2565 18:00,9.1,6,818,29.9,,,0.38,,
20/08/2565 18:30,9.1,5.6,"1,763.80",29.9,,,0.87,,
20/08/2565 19:00,9.1,5.6,"2,198.36",29.9,,,1.11,,
20/08/2565 19:30,9,5.5,"3,502.04",29.9,,,1.84,,
20/08/2565 20:00,9,5.4,"3,859.92",29.9,,,2.05,,
20/08/2565 20:30,9,5.4,"4,166.67",29.8,,,2.23,,
20/08/2565 21:00,9,5.4,"4,166.67",29.8,,,2.23,,
20/08/2565 21:30,9,5.4,"2,862.99",29.8,,,1.48,,
20/08/2565 22:00,9,5.4,"2,223.93",29.7,,,1.12,,
20/08/2565 22:30,9,5.4,"1,354.81",29.7,,,0.65,,
20/08/2565 23:00,9,5.3,"1,048.06",29.6,,,0.49,,
20/08/2565 23:30,9,5.1,920.25,29.6,,,0.43,,
21/08/2565 0:00,8.9,5.1,434.56,29.6,,,0.19,,
21/08/2565 0:30,8.9,5,281.19,29.6,,,0.12,,
21/08/2565 1:00,8.9,5,204.5,29.5,,,0.08,,
21/08/2565 1:30,8.9,4.9,178.94,29.5,,,0.07,,
21/08/2565 2:00,8.9,4.8,127.81,29.4,,,0.05,,
21/08/2565 2:30,8.9,4.7,178.94,29.5,,,0.07,,
21/08/2565 3:00,8.8,4.6,153.37,29.4,,,0.06,,
21/08/2565 3:30,8.8,4.6,153.37,29.4,,,0.06,,
21/08/2565 4:00,8.8,4.6,153.37,29.4,,,0.06,,
21/08/2565 4:30,8.8,4.6,153.37,29.3,,,0.06,,
21/08/2565 5:00,8.8,4.6,153.37,29.4,,,0.06,,
21/08/2565 5:30,8.8,4.6,153.37,29.4,,,0.06,,
21/08/2565 6:00,8.8,4.6,178.94,29.3,,,0.07,,
21/08/2565 6:30,8.8,4.5,153.37,29.3,,,0.06,,
21/08/2565 7:00,8.8,4.5,153.37,29.2,,,0.06,,
21/08/2565 7:30,8.8,4.4,204.5,29.2,,,0.08,,
21/08/2565 8:00,8.8,4.3,178.94,29.2,,,0.07,,
21/08/2565 8:30,8.8,4.2,153.37,29.1,,,0.06,,
21/08/2565 9:00,8.8,4.2,127.81,29,,,0.05,,
21/08/2565 9:30,8.8,4.2,127.81,29,,,0.05,,
21/08/2565 10:00,8.8,4.2,127.81,29,,,0.05,,
21/08/2565 10:30,8.8,4.3,153.37,29.1,,,0.06,,
21/08/2565 11:00,8.8,4.2,127.81,29.2,,,0.05,,
21/08/2565 11:30,8.7,4.2,153.37,29.3,,,0.06,,
21/08/2565 12:00,8.7,4.1,153.37,29.5,,,0.06,,
21/08/2565 12:30,8.8,3.9,127.81,29.5,,,0.05,,
21/08/2565 13:00,8.8,3.9,127.81,29.6,,,0.05,,
21/08/2565 13:30,8.8,4.1,127.81,29.5,,,0.05,,
21/08/2565 14:00,8.8,4,127.81,29.5,,,0.05,,
21/08/2565 14:30,8.8,3.8,153.37,29.6,,,0.06,,
21/08/2565 15:00,8.8,4.3,153.37,29.8,,,0.06,,
21/08/2565 15:30,8.8,4.6,664.62,30,,,0.3,,
21/08/2565 16:00,8.9,5.5,"1,073.62",30.1,,,0.51,,
21/08/2565 16:30,9,5.7,"1,354.81",30.1,,,0.65,,
21/08/2565 17:00,9,5.8,"1,610.43",30.1,,,0.79,,
21/08/2565 17:30,9,5.9,"1,661.55",30.1,,,0.82,,
21/08/2565 18:00,9.1,5.9,"1,942.74",30.1,,,0.97,,
21/08/2565 18:30,9.1,6,"2,811.86",30.2,,,1.45,,
21/08/2565 19:00,9.1,6,"3,527.61",30.2,,,1.86,,
